userId,userName,userEmail,addressId,addressFull,postalCode,latitude,longitude,schoolId,schoolName,educationLevel,ppdbInfoId,academicYear,capacityZonasi,avgApplicantsZonasi,capacityPrestasi,avgApplicantsPrestasi,capacityAfirmasi,avgApplicantsAfirmasi,capacityPerpindahanOrtu,avgApplicantsPerpindahan,zoningRadiusKm,minAvgScorePrestasi
d8331225-e00e-4310-ad6c-3170e15d7f01,Admin SD Cita Bangsa,sdcitabangsa@yopmail.com,31e5bfdb-5000-47aa-8e5b-b79850d27526,"Jl. Sendangsari Utara XV No.5, Kalicari, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50198, Indonesia",50198,-6.996783,110.4541689,f6cab81e-2757-4044-a7e5-104c77da9b65,SD Cita Bangsa,SD,7fe28842-a284-42ef-8cd7-ea16f7f56fa6,2024/2025,50,88,15,26,7,20,5,13,1.7,81.75
62539bed-d95c-40fa-95e5-505f67d6ab4c,Admin Integrated Islamic Elementary School Al Firdaus,integratedislamicelementaryschoolalfirdaus@yopmail.com,206458a5-1117-4dfe-a26b-4389789b31fd,"Jl. Pleburan Barat No.9, Pleburan, Kec. Semarang Sel., Kota Semarang, Jawa Tengah 50241, Indonesia",50241,-6.9991783,110.4238435,d22b7850-b457-4233-8213-be76ecf4b483,Integrated Islamic Elementary School Al Firdaus,SD,7c9168b1-7f80-4273-a68e-80e49a037d77,2024/2025,47,88,7,21,14,18,5,5,1.7,71.39
bd21c601-c266-4d00-8f35-a167b199fe3b,Admin SD Hj Isriati Baiturrahman 1 Semarang,sdhjisriatibaiturrahman1semarang@yopmail.com,82f99141-debd-49cd-ac02-eff7a2e49dbd,"Jl. Pandanaran No.126, Pekunden, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50249, Indonesia",50249,-6.9890072,110.4221567,bb692192-3ac1-466c-9a5c-71d1b5ae12b6,SD Hj Isriati Baiturrahman 1 Semarang,SD,99caccdd-ac07-4e5c-b201-acfad4bd693a,2024/2025,60,102,18,29,14,19,2,17,2.0,70.76
ba6732c9-79af-403a-93a1-aea23fe5735b,Admin Hidayatullah Islamic Primary School,hidayatullahislamicprimaryschool@yopmail.com,fffea220-3a27-4a90-9efc-1f76f4b2a747,"Jl. Durian Selatan I No.6, Srondol Wetan, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50263, Indonesia",50263,-7.0628391,110.4173179,103bb817-b158-469f-8545-d7b2ba452dec,Hidayatullah Islamic Primary School,SD,55f40886-7b8c-4dd5-a9af-3fc72e2c39f9,2024/2025,32,135,18,54,10,21,3,11,2.4,76.14
ac753dc3-bae8-4891-9033-8328d80adb43,Admin Sekolah Dasar Negeri Bulustalan Semarang,sekolahdasarnegeribulustalansemarang@yopmail.com,544414c8-9cb7-4760-bbba-2a3077a6e325,"Jl. Basudewo No.2, Bulustalan, Kec. Semarang Sel., Kota Semarang, Jawa Tengah 50245, Indonesia",50245,-6.9902602,110.4030527,2397a82c-74d4-449f-b99e-27935338835c,Sekolah Dasar Negeri Bulustalan Semarang,SD,a1d42495-1e5c-45fe-834c-752672f6733a,2024/2025,58,149,7,21,11,30,4,9,2.1,82.18
66e280c7-b462-4aa7-b30f-995018e1e346,"Admin 1st State Elementary School, Ngaliyan",1ststateelementaryschoolngaliyan@yopmail.com,80d091b9-4fbc-4b7c-93ba-80c26a6a490f,"283X+F9C, Ngaliyan, Semarang City, Central Java 50181, Indonesia",50181,-6.9963079,110.3483897,eaaa928f-f5c2-4c94-afdc-107cef11101c,"1st State Elementary School, Ngaliyan",SD,8b1b08a6-1657-4610-9cf9-02196df355a0,2024/2025,33,120,8,50,10,15,7,16,2.3,75.59
caa643c6-16da-49c1-8a9e-e6a3bec552ac,Admin SD Negeri Krapyak – Semarang Barat,sdnegerikrapyak–semarangbarat@yopmail.com,c16e9ee7-9be7-4074-b435-6267a7fc223a,"Jl. Warigalit Raya No.244, Krapyak, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50146, Indonesia",50146,-6.9832234,110.3678608,7264cf7e-d739-456d-ba0c-5b1e463793af,SD Negeri Krapyak – Semarang Barat,SD,b3bb8c22-03f2-4b4d-ae9a-6e99e2f6a75c,2024/2025,37,115,11,37,5,23,2,9,2.1,89.33
33b1f30c-6cb8-490c-892b-b7dc0a1d3e3e,Admin Pangudi Luhur Bernardus Elementary School,pangudiluhurbernarduselementaryschool@yopmail.com,6fd2c0e4-4499-4fb8-9d54-305a0b2822de,"Jl. DR. Sutomo No.4, Randusari, Kec. Semarang Sel., Kota Semarang, Jawa Tengah 50244, Indonesia",50244,-6.986172,110.4104939,3327a789-5866-4c61-ba11-e72a0e607e80,Pangudi Luhur Bernardus Elementary School,SD,2a324b9c-37a0-4e94-bc54-059460cb5425,2024/2025,60,147,6,53,10,11,5,10,1.3,70.85
5aeae15d-0839-4193-b88f-0809bf187b4e,Admin Sekolah Dasar Negeri Pleburan 01 Semarang,sekolahdasarnegeripleburan01semarang@yopmail.com,754dbdde-08e7-424e-a9a5-5dea0eb1d4bc,"Jl. Singosari VII No.7, Pleburan, Kec. Semarang Sel., Kota Semarang, Jawa Tengah 50241, Indonesia",50241,-6.999568399999999,110.4271144,a4af891c-6b6e-4bf2-8d1a-2e51333762c7,Sekolah Dasar Negeri Pleburan 01 Semarang,SD,d76ce6fa-2387-4255-af61-94e6c6288b3c,2024/2025,50,135,16,27,14,25,6,17,2.1,84.89
71c4901e-bf68-4a77-8bbe-56e599e63ed2,Admin SD Muhammadiyah 08,sdmuhammadiyah08@yopmail.com,66ab0613-8865-46c6-bbdc-4aa1c52ac280,"Jl. Zebra Tengah No.74, Pedurungan Kidul, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50192, Indonesia",50192,-7.0170755,110.4785639,09ad1cec-dc40-4618-870f-5ae5bb4a31e0,SD Muhammadiyah 08,SD,60aa4bb0-6636-4e5f-86d4-6fc131b9582e,2024/2025,41,132,15,37,15,29,4,17,2.1,89.02
bfc8f380-3e50-4c92-90a2-660923c7ab68,Admin SMP Negeri 21 Semarang,smpnegeri21semarang@yopmail.com,bf2fdb71-677a-4278-a878-ec34c67b0697,"Jl. Kr. Rejo Raya No.12, Srondol Wetan, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50264, Indonesia",50264,-7.073582099999999,110.4141902,ec2fc590-0dc4-4fbb-8bed-5de7ed96e34b,SMP Negeri 21 Semarang,SMP,2281d9a9-e972-458f-9ef5-171ea095c78e,2024/2025,55,139,16,57,8,20,2,14,2.8,80.28
a5faaddb-50f9-4a4f-bcf0-5755792e5648,Admin Junior High School 39 Semarang,juniorhighschool39semarang@yopmail.com,f8a86559-2e4b-4beb-b84a-f37a78feebaa,"Jl. Sompok Lama No.43 A, Peterongan, Kec. Semarang Sel., Kota Semarang, Jawa Tengah 50242, Indonesia",50242,-7.0037769,110.4365042,b610ee5b-ea71-4988-b37d-85cfb290a37c,Junior High School 39 Semarang,SMP,58a52054-2f89-4f6f-9594-f1b03c4a622c,2024/2025,32,87,20,42,15,30,10,20,2.9,83.65
bba44c06-6c6f-4723-ba83-108ae3b0496b,Admin SMP Negeri 12 Semarang,smpnegeri12semarang@yopmail.com,e6830cb0-7b65-4765-a19b-2119d1dd54ae,"WCP8+GXM, Jl. Ace No.42, Srondol Wetan, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50263, Indonesia",50263,-7.0636372000000005,110.4174441,4c74d1d5-1419-43eb-8aa1-a074a93ca18a,SMP Negeri 12 Semarang,SMP,372f530d-7c0a-4ede-8df1-4f5442e34151,2024/2025,34,85,20,36,8,13,6,7,1.8,70.94
4b50ac95-b452-447b-8ee2-73c1c19a92dc,Admin SMP Institut Indonesia Semarang,smpinstitutindonesiasemarang@yopmail.com,e585b3f9-99be-41fc-9ce9-31d16647c463,"Jl. Taman Maluku No.19, Karangtempel, Kec. Semarang Tim., Kota Semarang, Jawa Tengah 50232, Indonesia",50232,-6.992488,110.4375243,d406dbc6-6191-4c67-8892-8e152800b905,SMP Institut Indonesia Semarang,SMP,8fa17651-0195-4c02-bf77-0f3dd4abcae9,2024/2025,48,133,13,39,6,25,7,7,3.0,71.88
d800224b-51d1-45ff-91de-13a2dc79cf1c,Admin Sekolah Menengah Pertama Negeri 24,sekolahmenengahpertamanegeri24@yopmail.com,562291ed-b901-4389-83aa-31b3dac66a63,"Jl. Pramuka No.1, Sumurrejo, Kec. Gn. Pati, Kota Semarang, Jawa Tengah 50226, Indonesia",50226,-7.1101661,110.3969273,a60a4a67-3968-451e-9c37-35eeb9f6e6da,Sekolah Menengah Pertama Negeri 24,SMP,71decc3b-cb3a-4412-86f7-47c77fd5d4db,2024/2025,53,120,17,44,9,15,10,8,2.5,77.35
e178cd7b-3bef-4704-a63d-891a22345554,Admin SMP Negeri 5 Semarang,smpnegeri5semarang@yopmail.com,c952fb44-9ce7-4751-891c-0eb65d356a2c,"Jl. Sultan Agung No.9, Wonotingal, Kec. Candisari, Kota Semarang, Jawa Tengah 50252, Indonesia",50252,-7.010984199999999,110.4170908,95746411-1a61-4686-ae9e-1ad717f8dce9,SMP Negeri 5 Semarang,SMP,b3527958-1f1b-4bdd-9d95-f61220be24cc,2024/2025,38,149,11,35,9,16,9,19,2.8,85.2
1597dc2f-0a42-4e15-ac21-2a1679071bfb,"Admin Junior High School 31, Semarang",juniorhighschool31semarang@yopmail.com,5ee97cae-2059-42d3-927e-8b5a173d61e1,"Jl. Tambakharjo No.184, Tambakharjo, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50149, Indonesia",50149,-6.978449,110.3671626,eed76bd7-35f4-4551-8dce-d828ab51ab33,"Junior High School 31, Semarang",SMP,677d3b48-3c6f-4b97-8620-ba3f47a2c246,2024/2025,42,127,10,28,10,23,9,10,1.2,80.96
4682b56b-c99b-4908-b87a-120c79c29da0,Admin SMP Kesatrian 1,smpkesatrian1@yopmail.com,93f66595-1f5b-41fc-b99f-3c58c750472f,"Jl. Soekarno Hatta No.64, Palebon, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50246, Indonesia",50246,-6.998032900000001,110.4635697,58d6dd14-f922-4a4a-90b5-8b8f64be05f2,SMP Kesatrian 1,SMP,0c518e6e-3eca-4fe8-8c7a-5e2b034cd3c1,2024/2025,30,84,12,56,11,19,4,20,2.2,82.17
b6da69c5-65b7-4964-b29e-a7567685a848,Admin Junior High School 7 Semarang,juniorhighschool7semarang@yopmail.com,88a3ffe5-89d2-42a9-b7de-31191d4bf700,"Jl. Imam Bonjol No.191A, Pendrikan Kidul, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50131, Indonesia",50131,-6.981323499999999,110.4103077,48879a56-6a69-427f-b280-2da4613e6419,Junior High School 7 Semarang,SMP,3a7687a2-5d0b-4bca-866e-d818b0624153,2024/2025,51,102,15,30,12,17,3,19,2.4,86.04
53c93745-b76d-4582-98a0-34b46318cf83,Admin Junior High School 33 Semarang,juniorhighschool33semarang@yopmail.com,3d5c33df-4c1d-4d94-8001-815268f599d9,"Jl. Kompol R Soekanto No.Kelurahan, Mangunharjo, Kec. Tembalang, Kota Semarang, Jawa Tengah 50272, Indonesia",50272,-7.0460577,110.4636069,f854c194-3597-4d2c-ba4e-8a75877167e7,Junior High School 33 Semarang,SMP,96e77ebf-e063-42ca-9369-8a5b18bf4aeb,2024/2025,43,88,17,55,13,23,3,9,2.0,82.76
a120eeee-a141-465f-9140-ed1ab21683cf,Admin State Junior High School 27 Semarang,statejuniorhighschool27semarang@yopmail.com,3fe9e377-4ec9-4a13-b77a-5f97286b391b,"Jl. Ngesrep Timur VI No.4, Sumurboto, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50269, Indonesia",50269,-7.0512232,110.42259260000002,33a13faa-8109-446f-ae3e-bf5a28bddaa1,State Junior High School 27 Semarang,SMP,b6060a88-7c05-467f-8484-80bb51b24b4c,2024/2025,36,107,14,51,6,15,6,16,1.8,77.96
d10b4e29-44c3-4ece-bc10-cf82733ec562,Admin Junior High School Kesatrian 2 Semarang,juniorhighschoolkesatrian2semarang@yopmail.com,2d107561-6e42-4412-8d45-78c5272e4d78,"Jl. Pamularsih Raya No.96, Gisikdrono, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50149, Indonesia",50149,-6.9876852,110.3886208,09418ce3-2da3-4abe-ad51-097b0f3384a9,Junior High School Kesatrian 2 Semarang,SMP,e59f7118-eaef-488e-a7aa-99ba39366783,2024/2025,58,95,9,47,15,10,8,15,2.1,78.06
e7bdee0f-5713-4a51-b4a0-2da7d86dcddc,Admin Junior High School 17 Semarang,juniorhighschool17semarang@yopmail.com,1f72da83-1b46-4368-805f-08e08a4b4713,"XCCM+FMG, Jl. Gabeng Raya, Jangli, Kec. Tembalang, Kota Semarang, Jawa Tengah 50255, Indonesia",50255,-7.0288073,110.4342156,506adf4e-0519-4f8b-acf7-a2136e1d6786,Junior High School 17 Semarang,SMP,4e1f5f40-55ab-4cef-8f5e-1b0d605dc583,2024/2025,39,123,16,27,15,25,8,18,1.1,78.68
8abc439f-50af-4896-bdb2-98cd73a23201,Admin Pangudi Luhur Domenico Savio Junior High School,pangudiluhurdomenicosaviojuniorhighschool@yopmail.com,913dfe3e-b73a-403f-8cef-e951b2447957,"Jl. DR. Sutomo No.6, Barusari, Kec. Semarang Sel., Kota Semarang, Jawa Tengah 50245, Indonesia",50245,-6.9864596,110.40970550000002,640eff8f-ec17-4261-9966-f0aa457c0f44,Pangudi Luhur Domenico Savio Junior High School,SMP,7081713b-461c-406b-bcfe-7fc5bc661191,2024/2025,32,143,15,42,11,21,3,8,1.2,84.42
10b7aa97-fe3f-421a-bc72-815417a1a522,Admin Junior High School 35,juniorhighschool35@yopmail.com,9fe5d770-803e-4cd8-a9a8-98b1054072da,"W84F+7QF, Jalan R. Soebagyono, Bubakan, Kec. Mijen, Kota Semarang, Jawa Tengah 50216, Indonesia",50216,-7.0943085,110.3244346,955095fc-53a3-49bf-b900-30bb4f5b88cf,Junior High School 35,SMP,e2b279df-51e4-4640-9960-dea9b9ad0166,2024/2025,45,100,8,23,10,19,5,17,2.1,87.96
949b0519-a23a-42ab-ac71-9ad6751c812e,Admin State Junior High School 11 Semarang,statejuniorhighschool11semarang@yopmail.com,13643292-70cc-4c0b-8b25-93ebd52d2da1,"Jl. Karangrejo Tengah, Karangrejo, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50231, Indonesia",50231,-7.0275458,110.4120887,730d7100-135b-49dc-ad19-b11e953ca244,State Junior High School 11 Semarang,SMP,6df903d1-cee1-4def-bca5-eede580b5c7c,2024/2025,59,101,10,43,9,21,4,17,2.4,74.74
a672056d-d1a2-4fe2-b6a2-aada7388a928,Admin H. Isriati Junior High School Semarang,hisriatijuniorhighschoolsemarang@yopmail.com,cef17961-665c-4711-8d89-faf3f7097e94,"Jl. Abdulrahman Saleh No.285, Kalipancur, Kec. Ngaliyan, Kota Semarang, Jawa Tengah 50183, Indonesia",50183,-7.0097821,110.3776615,97b942ba-c091-47c5-bd57-dc65040dcc9c,H. Isriati Junior High School Semarang,SMP,99eca74c-135a-4ef2-a52e-0ed504af2df5,2024/2025,39,135,11,15,8,11,7,18,2.6,74.27
fb899993-90fb-448d-8878-4445d6952a3a,Admin SMP Islam Al Azhar 23 Kalibanteng - Semarang,smpislamalazhar23kalibanteng-semarang@yopmail.com,cb6cbc81-5cdb-467b-8d5d-726868a2a52b,"Jalan Srikuncoro III Nomor No.5, Kalibanteng Kulon, Semarang Barat, Kalibanteng Kulon, Semarang, Kota Semarang, Jawa Tengah 50145, Indonesia",50145,-6.986920700000001,110.3819054,5cae8b42-da1a-4cf1-a3a1-0e569b7df0fd,SMP Islam Al Azhar 23 Kalibanteng - Semarang,SMP,eac6c7ac-fe67-4043-a998-56ff1a663e47,2024/2025,39,122,17,25,11,28,10,17,1.6,79.16
43c90389-7bed-4f1e-a663-d24cfacf1728,Admin SMP Negeri 1 Semarang,smpnegeri1semarang@yopmail.com,ba34a188-817d-4bad-9e4e-508d8ec66e67,"Jl. Ronggolawe Tim., RT.1/RW.8, Gisikdrono, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50149, Indonesia",50149,-6.9809734,110.3886713,8a07f077-9a2a-417f-8b72-aa8fbd12e226,SMP Negeri 1 Semarang,SMP,24596166-59a8-46aa-8ac5-d362917d153b,2024/2025,56,123,13,17,14,27,5,14,2.8,89.65
a2462351-68c6-4efb-80cf-f44395d723f6,"Admin Junior High School 19, Semarang",juniorhighschool19semarang@yopmail.com,027772c4-369f-4605-894f-4e5fb18cf75a,"Jl. Abdulrahman Saleh, Manyaran, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50147, Indonesia",50147,-6.999763199999999,110.3802214,bcd648d2-684c-4f6f-b3cd-8d5c9a6ff3da,"Junior High School 19, Semarang",SMP,7165ddd8-17e4-4fca-b823-0afe811111c8,2024/2025,47,130,10,59,8,23,9,11,1.6,84.4
b551b5ff-a780-41cf-b65d-3d9bb33f051e,Admin Junior High School 34 Semarang,juniorhighschool34semarang@yopmail.com,0d94b441-d375-429e-a776-884b8d30ad58,"Jl. Tlogomulyo, Tlogomulyo, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50113, Indonesia",50113,-6.9989501,110.4805511,fb2d5669-7ef4-4c86-9167-8f95ac638db1,Junior High School 34 Semarang,SMP,d1f86e38-efb4-402d-82b6-9e247ef55903,2024/2025,41,126,5,16,9,25,6,16,1.3,86.42
83c4e852-a677-476c-947a-0fa6ab614e87,Admin SMP Negeri 15 Semarang,smpnegeri15semarang@yopmail.com,e168a550-2fdb-482f-af21-51395646610c,"Jl. Supriyadi No.72, Kalicari, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50198, Indonesia",50198,-6.9951027,110.4562293,fe874afa-c9e7-434e-8d3f-71a0c83aa03f,SMP Negeri 15 Semarang,SMP,4f568def-33aa-4d0c-8b87-1c01e0cfbce0,2024/2025,49,135,13,50,9,26,5,7,1.9,75.26
f6f4c726-fa3e-471c-96d5-188c69c752ef,Admin Semarang 6th Public Middle School,semarang6thpublicmiddleschool@yopmail.com,5736622e-1837-474a-b9c4-6f59bafe9df8,"Jl. Patimura No.9, Kebonagung, Kec. Semarang Tim., Kota Semarang, Jawa Tengah 50123, Indonesia",50123,-6.9699143,110.433541,3ca8448a-198e-4569-b508-13259b00a95e,Semarang 6th Public Middle School,SMP,77f8ec4a-36bc-498e-a259-c005552b9346,2024/2025,59,123,10,59,13,14,5,10,3.0,82.3
386ad22b-ef50-494b-866a-88d07e964014,Admin SMP N 13 Semarang,smpn13semarang@yopmail.com,155008a5-fd5b-4bdf-920d-49a6e4cd3d47,"X9QW+53V, Jl. Lamongan Raya, Sampangan, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50236, Indonesia",50236,-7.012016200000001,110.3951606,23ca92f1-1698-424b-97e1-96ee4abb36f7,SMP N 13 Semarang,SMP,837077d3-53e5-48fe-beec-6a1b1049dfbb,2024/2025,47,106,7,16,6,13,2,11,2.2,75.47
2e14f7bc-eebc-4ca1-92c4-69db1621c063,"Admin Junior High School 14, Semarang",juniorhighschool14semarang@yopmail.com,757a549d-f384-4178-8616-688da2c66589,"Jl. Panda Raya No.2, Palebon, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50246, Indonesia",50246,-7.005171799999999,110.4630286,98d1a425-633b-463d-af23-1354caf93766,"Junior High School 14, Semarang",SMP,1fa35a7d-7c6f-45f8-89a8-99e293791462,2024/2025,39,137,15,35,7,21,8,19,1.7,81.67
840876ca-f27c-4ec6-a817-141e0353a9c3,Admin SMP Maria Mediatrix,smpmariamediatrix@yopmail.com,9159b562-bcdf-4c32-97c4-97477c804b13,"Jl. MT. Haryono No.908, Peterongan, Kec. Semarang Sel., Kota Semarang, Jawa Tengah 50242, Indonesia",50242,-6.9994396,110.4326757,ea20fe3b-05d5-4f06-bb26-d5c22ed06ec0,SMP Maria Mediatrix,SMP,61e602aa-857b-4f92-9265-fe97b9a1fd82,2024/2025,44,87,12,35,6,30,9,18,2.5,70.44
c7cc75b3-6058-4aed-a9bb-944c6d594743,Admin Muhammadiyah Junior High School 4,muhammadiyahjuniorhighschool4@yopmail.com,21c78961-f399-4cad-b754-cc8db463c810,"Jl. Puspowarno IV No.20, Salamanmloyo, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50149, Indonesia",50149,-6.984759599999999,110.3953108,9c598c43-0329-4a79-90c7-e3f34d053c31,Muhammadiyah Junior High School 4,SMP,69de0769-269b-4281-9c1e-b7a14b78f8a9,2024/2025,56,141,6,24,13,30,9,13,1.3,75.12
1944122c-55cb-4ce2-840f-014945b6b97f,Admin SMP Theresiana 1 Semarang,smptheresiana1semarang@yopmail.com,d440de74-c037-47bf-b7c7-aac4cb612269,"Jl. Mayjend Sutoyo No.69, Pekunden, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50134, Indonesia",50134,-6.9861765,110.4280878,6aea048d-6022-4db9-a756-2da2c999f382,SMP Theresiana 1 Semarang,SMP,5b823ebe-db7e-4a0d-a2af-f455bf494add,2024/2025,43,116,14,32,6,27,4,8,2.7,89.85
e804843b-7bb6-4b42-9a2f-57c9618c3cfe,Admin SMP-SMA Semesta Bilingual Boarding School,smp-smasemestabilingualboardingschool@yopmail.com,f2f7f88f-a58b-4f16-a06a-ee8a5d5dd841,"Jl. Raya Manyaran-Gunungpati No.KM. 15, Nongkosawit, Kec. Gn. Pati, Kota Semarang, Jawa Tengah 50224, Indonesia",50224,-7.0597314,110.3616909,46572cb4-9cc8-4246-aed5-ef142f5a6bce,SMP-SMA Semesta Bilingual Boarding School,SMP,60186424-676e-45f4-9ca8-25cc097bf94a,2024/2025,43,102,18,17,7,25,6,10,2.3,74.83
53d38c85-9100-43c6-8ce1-641e33e0dd1b,Admin SMP Kanisius St Yoris,smpkanisiusstyoris@yopmail.com,9506e6da-c36a-420e-8684-c6df607628f9,"Jl. Siwalan No.9, Wonodri, Kec. Semarang Sel., Kota Semarang, Jawa Tengah 50242, Indonesia",50242,-6.996124399999999,110.4306033,7c812ed7-44f4-417f-8760-53a4a720f1e6,SMP Kanisius St Yoris,SMP,5dd84857-8427-4028-b204-a36763b65f0d,2024/2025,45,135,8,45,9,18,2,19,1.7,78.14
5f1783de-a67a-4de2-8124-831a8905305b,Admin SMP Islam Terpadu PAPB,smpislamterpadupapb@yopmail.com,94a59191-1e5c-4b90-85cd-a5ffd6b91871,"Jl. Panda Bar. No.44, Palebon, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50199, Indonesia",50199,-7.0023461,110.4619223,f2bb20d1-5260-4d9e-b7a6-265ac0bf17ee,SMP Islam Terpadu PAPB,SMP,e4af759d-bafa-4d67-a6f5-e9ff331ee682,2024/2025,49,84,10,37,11,25,10,18,1.7,89.01
a0363ccd-449e-4b12-9224-574374c030da,Admin 9 Junior High School of Semarang,9juniorhighschoolofsemarang@yopmail.com,e12dd360-f3fc-478f-904a-ae85c65f2149,"Jl. Sendang Utara No.2, Gemah, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50246, Indonesia",50246,-7.009230499999999,110.459676,087e723e-f55f-4f0c-9ab5-25d93ebaaa97,9 Junior High School of Semarang,SMP,e4af35fa-a572-477f-9630-b2220abb9199,2024/2025,39,136,8,37,11,20,10,17,1.0,70.3
fde7a1d4-9087-4e5a-b39f-874051519d7d,"Admin Junior High School 29, Semarang",juniorhighschool29semarang@yopmail.com,c7924aa1-333d-4455-9a26-3c8aee3c8213,"Jalan, Jl. Kedungmundu, Kedungmundu, Kec. Tembalang, Kota Semarang, Jawa Tengah 50272, Indonesia",50272,-7.0228183,110.4645058,9c3fe446-d6c3-430c-b95f-b33ba42cfda2,"Junior High School 29, Semarang",SMP,4814dc0e-99e9-4556-8949-3c90d7e3de96,2024/2025,37,91,12,30,11,11,7,5,1.1,87.96
cc703afb-3877-41f4-bc46-d1a701ec61f8,Admin SMP Islam Terpadu Harapan Bunda Semarang,smpislamterpaduharapanbundasemarang@yopmail.com,220f311d-f469-409d-a685-4da745af885a,"JL. Kh.Tohir Gg. Sunan Kalijaga X, pedurungan, Penggaron Kidul, kota semarang, Kota Semarang, Jawa Tengah 50194, Indonesia",50194,-7.0117299,110.4890943,5136ec88-ae00-4268-bf5a-9caf787a04b2,SMP Islam Terpadu Harapan Bunda Semarang,SMP,e196620b-2d5d-48e8-99ad-95eb9e392b63,2024/2025,52,149,17,30,6,10,5,10,2.0,78.1
672fc02f-7d75-4d7a-9247-4a08ffbf844a,Admin Junior High School 37,juniorhighschool37@yopmail.com,fa7e9121-ff2d-4fc0-a257-7e7403407e2d,"Jl. Sompok Lama No.43, Peterongan, Kec. Semarang Sel., Kota Semarang, Jawa Tengah 50242, Indonesia",50242,-7.0025527,110.4362475,75a8b51f-0507-4277-af47-0e5e7036c8e3,Junior High School 37,SMP,1c7b1203-b80b-498a-8512-e58d2a736130,2024/2025,35,82,5,18,11,21,7,20,2.3,71.41
c84654c5-0b79-4f7e-bd9a-15a3e89035da,"Admin Junior High School 22, Semarang",juniorhighschool22semarang@yopmail.com,2d00638f-9f23-44aa-87a2-6e9c87c0f5a5,"W9G6+J37, Jl. Raya Manyaran-Gunungpati, RT.001/RW.001, Nongkosawit, Kec. Gn. Pati, Kota Semarang, Jawa Tengah 50225, Indonesia",50225,-7.073460400000001,110.3601576,9ea2072b-5910-497b-859f-e0ae7f8b0cdf,"Junior High School 22, Semarang",SMP,10fd82b3-6979-4785-9c4b-ba8ecdfb4929,2024/2025,54,109,10,53,12,14,9,16,2.7,74.89
bf76d0a0-994d-48bd-9337-652b8c683579,Admin SMP Negeri 2 Semarang,smpnegeri2semarang@yopmail.com,13d7d66c-6559-49a1-9878-7e65ff0b2cd1,"Jl. Brigjend Katamso No.14, Karangtempel, Kec. Semarang Tim., Kota Semarang, Jawa Tengah 50242, Indonesia",50242,-6.994752699999999,110.4342873,de8754d3-ae4d-497e-b91c-b00bedfcb539,SMP Negeri 2 Semarang,SMP,694166eb-16cb-482b-8774-ec7d1e204de4,2024/2025,30,108,15,26,8,14,10,11,1.8,79.15
bed1fd44-f048-4c58-b986-44beb009f143,Admin Sekolah Menengah Pertama Negeri 16 Kota Semarang,sekolahmenengahpertamanegeri16kotasemarang@yopmail.com,c8385942-674d-43e6-8fd1-943764da9bb5,"X8WR+R35, Jl. Prof. Dr. Hamka, Ngaliyan, Kec. Ngaliyan, Kota Semarang, Jawa Tengah 50181, Indonesia",50181,-7.002995299999999,110.3402392,84175f32-a7b9-4782-946a-b1f03f8ea3ed,Sekolah Menengah Pertama Negeri 16 Kota Semarang,SMP,db936abd-cce5-4b70-b33b-627f1eb8758e,2024/2025,31,130,6,26,9,26,5,18,1.6,78.76
82d8efbf-d45a-4f69-833a-7c5294dccf26,Admin Junior High School 26,juniorhighschool26@yopmail.com,2678c98a-0df0-4f8e-874d-ca330e7bad14,"WC78+MHF, Jl. Mpu Sendok II, Pudakpayung, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50265, Indonesia",50265,-7.085813600000001,110.4164198,1aa07465-860b-42b0-8057-8de8c33b0280,Junior High School 26,SMP,cc003d70-64d8-492d-be7a-afc7b896e669,2024/2025,41,133,9,28,5,11,6,10,1.7,75.68
